,Selected,FeatLabel,FeatIndex,"Description"
899,1,EPIC_PALADIN,972,"Hit Die: d10 Skill Points at Each Additional Level: 2+ Int Modifier Bonus Feats: The epic paladin gains a bonus feat every three levels after 20th Epic Paladin Bonus Feats List: Armor Skin, Devastating Critical, Epic Toughness, Epic Weapon Focus, Epic Prowess, Epic Reputation, Great Smiting, Improved Combat Casting, Overwhelming Critical, Perfect Health, Planar Turning."
898,1,EPIC_MONK,971,"Hit Die: d8 Skill Points at Each Additional Level: 4+ Int Modifier Bonus Feats: The epic monk gains a bonus feat every five levels after 20th Epic Monk Bonus Feats List: Armor Skin, Blinding Speed, Damage Reduction, Energy Resistance, Epic Toughness, Improved Ki Strike, Improved Spell Resistance, Improved Stunning Fist, Self-Concealment."
897,1,EPIC_DRUID,970,"Hit Die: d8 Skill Points at Each Additional Level: 4+ Int Modifier Bonus Feats: The epic druid gains a bonus feat every four levels after 20th Epic Druid Bonus Feats List: Automatic Quicken Spell, Automatic Silent Spell, Automatic Still Spell, Dragon Shape, Energy Resistance, Epic Spell Focus, Epic Spell Penetration, Great Wisdom, Improved Combat Casting,"
896,1,EPIC_CLERIC,969,"Hit Die: d8 Skill Points at Each Additional Level: 2+ Int Modifier Bonus Feats: The epic cleric gains a bonus feat every three levels after 20th Epic Cleric Bonus Feats List: Armor Skin, Automatic Quicken Spell, Automatic Silent Spell, Automatic Still Spell, Epic Spell Focus, Epic Spell Penetration, Great Wisdom, Improved Combat Casting, Planar Turning."
895,1,EPIC_BARD,968,"Hit Die: d6 Skill Points at Each Additional Level: 4+ Int Modifier Bonus Feats: The epic bard gains a bonus feat every three levels after 20th Epic Bard Bonus Feats List: Curse Song, Epic Skill Focus, Epic Will, Great Charisma, Great Dexterity, Improved Combat Casting, Lasting Inspiration, Epic Spell Focus."
894,1,EPIC_BARBARIAN,967,"Hit Die: d12 Skill Points at Each Additional Level: 4+ Int Modifier Bonus Feats: The epic barbarian gains a bonus feat every four levels after 20th Epic Barbarian Bonus Feats List: Armor Skin, Damage Reduction, Devastating Critical, Epic Toughness, Epic Prowess, Epic Weapon Focus, Mighty Rage, Overwhelming Critical, Superior Initiative, Terrifying Rage, Thundering Rage."
893,1,EPIC_FIGHTER,966,"Hit Die: d10 Skill Points at Each Additional Level: 2+ Int Modifier Bonus Feats: The epic fighter gains a bonus feat every two levels after 20th Epic Fighter Bonus Feats List: Armor Skin, Damage Reduction, Devastating Critical, Epic Toughness, Epic Weapon Focus, Epic Prowess, Epic Weapon Specialization, Improved Stunning Fist, Improved Whirlwind Attack, Overwhelming Critical, Superior Initiative."
892,,DRAGON_DIS_BREATH,965,"Prerequisite: Red Dragon Disciple level 3. At third and seventh level, the dragon disciple begins to develop his ancestor's signature ability: a fiery breath weapon. While the damage potential of the breath weapon slowly raises until reaching its full potential on level ten, save DC (19) and area of effect (30' cone) stay the same. Level 3: Damage 2d10 7: Damage 4d10 10: Damage 6d10 Use: Selected"
891,1,DRAGON_IMMUNE_FIRE,964,"Prerequisite: Red Dragon Disciple level 10. The character gains immunity to fire. Use: Automatic"
890,1,DRAGON_IMMUNE_PARALYSIS,963,"Prerequisite: Red Dragon Disciple level 10. The red dragon disciple gains immunity to paralysis. Use: Automatic"
889,,DRAGON_ABILITIES,962,"Prerequisite: Red Dragon Disciple. As the dragon disciple gains levels in this prestige class, his ability scores increase by the following table: Level 2"
888,,DRAGON_ARMOR,961,"Red dragon disciples gain this feat at level 1. +! to natural armor class. At levesl 5, 8, and 10 this increases by an additional +1. HotU manual - page 31."
887,,USE_POISON,960,"Prerequisite: Assassin level 1 or Blackguard level 1. The character is trained in the use of poison and never has to make a dexterity check when applying poison to a blade. Use: Automatic."
886,1,WEAPON_OF_CHOICE_DWAXE,959,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
885,1,EPIC_OVERWHELMING_CRITICAL_DWAXE,958,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
884,1,EPIC_WEAPON_SPECIALIZATION_DWAXE,957,"Prerequisite: 21st level, Weapon Focus, Epic Weapon Focus, and Weapn Specialization in the chosen weapon. The character gains a +4 bonus to all damage you deal with the chosen weapon. Use: Automatic. HotU manual - page 55."
883,1,EPIC_WEAPON_FOCUS_DWAXE,956,"Prerequisite: 21st level, Weapon Focus with the chosen weapon. The character gains a +2 bonus to all attack rolls with the chosen weapon. Use: Combat. HotU manual - page 55."
882,1,EPIC_DEVASTATING_CRITICAL_DWAXE,955,"Prerequisite: 21st level, Cleave, Greater Cleave, Improved Critical of the weapon to be chosen, Overwhelming Critical of the weapon to be chosen, Weapon Focus of the weapon to be chosen, Power Attack, Strength 25+. Whenever scoring a critical hit with the chosen weapon, the character's target must make a Fortitude save or die instantly. Creatures who are immune to critical hits are not affected by this feat. Use: Automatic. HotU manual - page 52."
881,1,IMPROVED_CRITICAL_DWAXE,954,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
880,1,WEAPON_SPECIALIZATION_DWAXE,953,"Prerequisite: Fighter with Base attack bonus of +4 or higher, Weapon Focus in the chosen weapon type. A character with this feat has trained especially hard with a specific weapon group, gaining a +2 damage bonus with that category. Use: This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case, so long as that group is already associated with Weapon Focus. NWN Manual - pg. 100."
879,1,WEAPON_FOCUS_DWAXE,952,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
878,,PRESTIGE_DEFENSIVE_AWARENESS_3,951,"Retain your dexterity bonus to AC even when flat-footed. At level 6 you can no longer be flanked. At level 10 you are able to shrug off 6 points of damage Gained: Dwarven Defender - 10th level. HotU manual - page 27."
877,,PRESTIGE_DEFENSIVE_AWARENESS_2,950,"Retain your dexterity bonus to AC even when flat-footed. At level 6 you can no longer be flanked. Gained: Dwarven Defender - 6th level. HotU manual - page 27."
876,,PRESTIGE_DEFENSIVE_AWARENESS_1,949,"Retain your dexterity bonus to AC even when flat-footed. Gained: Dwarven Defender - 1st level. HotU manual - page 27."
875,,DAMAGE_REDUCTION_6,948,"At 6th level, the dwarven defender gains the ability to shrug off 3 points of damage from each blow or attack. At 10th Level the damage reduction increases to 6 points of damage per attack or blow. Epic Progression: For each 4 levels after 10, the damage reduction increases by 3 points. Use: Automatic."
874,,DWARVEN_DEFENDER_DEFENSIVE_STANCE,947,"Gain +4 strength and constitution, +2 on all saving throws and +4 dodge bonus on AC. This can be used once per day and gains an additional use every 2 levels. Gained at level 1. HotU manual - page 27."
873,1,CRAFT_WAND,946,"The spellcaster can create a wand of any spell of 4th level or lower she knows. Crafting a wand costs a small amount of XP and gold, depending on the level of the spell to be crafted into the wand. Spells granted by feats or special abilities cannot be used to craft a wand. Requires a bone wand item. HotU manual - page 43."
872,1,SCRIBE_SCROLL,945,"Prerequisite: Spellcaster level 1+ You can create a scroll of any spell that you know. Scribing a scroll costs a small amount of XP and gold, depending on the level of the spell to scribe. Epic spells, spells granted by feats or special abilities cannot be used to scribe a scroll. Use: Cast spell on blank scroll. HotU manual - page 48."
871,1,BREW_POTION,944,"The character can create a potion of any spell of 3rd level or lower that the character knows and that targets a creature or creatures. Brewing a potion will cost a small amount of XP as well as some gold to cover the material cost. HotU manual - page 42."
870,1,WEAPON_OF_CHOICE_TWOBLADEDSWORD,943,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
869,1,WEAPON_OF_CHOICE_DOUBLEAXE,942,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
868,1,WEAPON_OF_CHOICE_DIREMACE,941,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
867,1,WEAPON_OF_CHOICE_BASTARDSWORD,940,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
866,1,WEAPON_OF_CHOICE_KATANA,939,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
865,1,WEAPON_OF_CHOICE_SCYTHE,938,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
864,1,WEAPON_OF_CHOICE_HEAVYFLAIL,937,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
863,1,WEAPON_OF_CHOICE_WARHAMMER,936,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
862,1,WEAPON_OF_CHOICE_LIGHTFLAIL,935,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
861,1,WEAPON_OF_CHOICE_LIGHTHAMMER,934,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
860,1,WEAPON_OF_CHOICE_HALBERD,933,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
859,1,WEAPON_OF_CHOICE_GREATAXE,932,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
858,1,WEAPON_OF_CHOICE_BATTLEAXE,931,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
857,1,WEAPON_OF_CHOICE_HANDAXE,930,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
856,1,WEAPON_OF_CHOICE_GREATSWORD,929,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
855,1,WEAPON_OF_CHOICE_LONGSWORD,928,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
854,1,WEAPON_OF_CHOICE_SCIMITAR,927,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
853,1,WEAPON_OF_CHOICE_RAPIER,926,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
852,1,WEAPON_OF_CHOICE_SHORTSWORD,925,"Weapon Masters gain at level 1. The Weapon Master forms a powerful bond with one type of weapon. Whenever wielding this weapon type, he will get many additional benefits, which improve as he gains experience. HotU manual - page 36."
