,ItemCode,Item
1647,holyavenger,HOLY_AVENGER
1648,x2_wswmls007,HOLY_AVENGER_HORDES_OF_THE_UNDERDARK
1649,x2_it_spdvscr401,HOLY_SWORD_HORDES_OF_THE_UNDERDARK
1650,q1clericitem,HOLY_SYMBOL
1651,x1_wmgrenade005,HOLY_WATER_SHADOWS_OF_UNDRENTIDE
1652,m3q2c05_journal,HOMESTEAD_JOURNAL
1653,honoranddeath,HONOR_AND_DEATH
1654,2q6_hopeslayer,HOPE_SLAYER
1655,x2_it_sparscr101,HORIZIKAUL_BOOM_HORDES_OF_THE_UNDERDARK
1656,q1foot_horns,HORNS_OF_THE_SHADOW
1657,x0_it_mthnmisc08,HORN_OF_BLASTING_SHADOWS_OF_UNDRENTIDE
1658,x0_it_mthnmisc09,HORN_OF_GOODNESS_EVIL_SHADOWS_OF_UNDRENTIDE
1659,q1rogueitem,HORN_OF_LISTENING
1660,nw_it_sparscr809,HORRID_WILTING
1661,nw_arhe004,HORSE_HAIR_HELMET
1662,2q4_lvl3labnote,HOST_TOWER_LAB_NOTES
1663,nw_it_creitem182,HOUND_ARCHON_PROPERTIES
1664,nw_it_creitem141,HOUND_OF_XVIM_PROPERTIES
1665,q2amaeviirkey,HOUSE_MAEVIR_SIGNET_RING
1666,nw_it_creitemel8,HUGE_GREATER_ELEMENTAL_PROPERTIES
1667,nw_it_creitemel9,HUGE_GREATER_FIRE_ELEMENTAL_PROPERTIES
1668,nw_it_creitemela,HUGE_GREATER_WATER_ELEMENTAL_PROPERTIES
1669,q1dhulcdagger,HURC_DAGGER
1670,q1dhulcdagger1,HURC_DAGGER_1
1671,m1s4hurskaxe,HURSK_AXE
1672,q1ruralstar,HURST_MORNINGSTAR
1673,hx_ringpiece_1,H_A_PIECE_OF_THE_SLEEPING_MAN_RING
1674,nw_wammar005,ICE_ARROW
1675,nw_wammbu006,ICE_BULLET
1676,x2_it_sparscr104,ICE_DAGGER_HORDES_OF_THE_UNDERDARK
1677,nw_wthmdt005,ICE_DART
1678,x1icegrinder,ICE_GRINDER
1679,nw_it_crewpsp007,ICE_MEPHIT_CLAW
1680,nw_it_creitem098,ICE_MEPHIT_FM_HD_10_PROPERTIES
1681,nw_it_creitem099,ICE_MEPHIT_FM_HD_15_PROPERTIES
1682,nw_it_creitem096,ICE_MEPHIT_FM_HD_1_PROPERTIES
1683,nw_it_creitem100,ICE_MEPHIT_FM_HD_20_PROPERTIES
1684,nw_it_creitem097,ICE_MEPHIT_FM_HD_5_PROPERTIES
1685,nw_it_creitem050,ICE_MEPHIT_PROPERTIES
1686,nw_waxmhn008,ICE_REAVER_PLUS1
1687,waxmhn009,ICE_REAVER_PLUS1_1
1688,nw_waxmhn009,ICE_REAVER_PLUS3
1689,x2_waxmhn005,ICE_REAVER_PLUS8_HORDES_OF_THE_UNDERDARK
1690,x2_it_sparscr401,ICE_STORM_HORDES_OF_THE_UNDERDARK
1691,nw_wswmdg004,ICE_TALON
1692,wswmdg005,ICE_TALON_1
1693,nw_wswmss004,ICHTHIA_NECK_KNIFE
1694,x2_it_crewmmuice,ICY_BLADE_HORDES_OF_THE_UNDERDARK
1695,nw_it_sparscr106,IDENTIFY
1696,q1barbitem,IDOL_OF_THE_BEAR
1697,nw_cloth020,ILLUSIONIST_ROBE
1698,ilmaterrobe,ILMATER_ROBE
1699,x2_wspmka005,IMASKARA_KAMA_PLUS8_HORDES_OF_THE_UNDERDARK
1700,nw_wspmka007,IMASKARI_KAMA
1701,nw_ashmto003,IMASKARI_SHIELD
1702,m2q01timaskdeath,IMASKARRAN_TOME_OF_DEATH
1703,m2q01timaskfire,IMASKARRAN_TOME_OF_FIRE
1704,m2q01timaskice,IMASKARRAN_TOME_OF_ICE
1705,m2q01timasklife,IMASKARRAN_TOME_OF_LIFE
1706,m2q01timaskreson,IMASKARRAN_TOME_OF_RESONANCE
1707,x2_it_spdvscr902,IMPLOSION_HORDES_OF_THE_UNDERDARK
1708,nw_it_sparscr408,IMPROVED_INVISIBILITY
1709,nw_mcloth016,IMPROVED_ROBES_OF_THE_OLD_ORDER
1710,2q6_impgore,IMP_EYE
1711,nw_it_creitem118,IMP_FM_HD_10_PROPERTIES
1712,nw_it_creitem119,IMP_FM_HD_15_PROPERTIES
1713,nw_it_creitem116,IMP_FM_HD_1_PROPERTIES
1714,nw_it_creitem120,IMP_FM_HD_20_PROPERTIES
1715,nw_it_creitem117,IMP_FM_HD_5_PROPERTIES
1716,nw_it_creitem023,IMP_PROPERTIES
1717,nw_it_crewpp016,IMP_STINGER
1718,nw_it_sparscr804,INCENDIARY_CLOUD
1719,infdrhlm1,INFERNAL_CEREMONIAL_HELM
1720,infdrchf001,INFERNAL_CHAIN_FEMALE
1721,infdrchm001,INFERNAL_CHAIN_MALE
1722,infernallthra001,INFERNAL_LEATHER_A
1723,infernallthrb001,INFERNAL_LEATHER_B
1724,x2drowleath3,INFERNAL_LEATHER_C
1725,infdrpl001,INFERNAL_PLATE
1726,infdrslkf001,INFERNAL_SILK_FEMALE
1727,infdrslkm001,INFERNAL_SILK_MALE
1728,x1_it_spdvscr501,INFERNO_SHADOWS_OF_UNDRENTIDE
1729,x2_it_spdvscr301,INFESTATION_OF_MAGGOTS_HORDES_OF_THE_UNDERDARK
1730,x1_it_spdvscr401,INFLICT_CRITICAL_WOUNDS_SHADOWS_OF_UNDRENTIDE
1731,x1_it_spdvscr104,INFLICT_LIGHT_WOUNDS_SHADOWS_OF_UNDRENTIDE
1732,x1_it_spdvscr001,INFLICT_MINOR_WOUNDS_SHADOWS_OF_UNDRENTIDE
1733,x1_it_spdvscr201,INFLICT_MODERATE_WOUNDS_SHADOWS_OF_UNDRENTIDE
1734,x1_it_spdvscr302,INFLICT_SERIOUS_WOUNDS_SHADOWS_OF_UNDRENTIDE
1735,m2q2cbktomb,INITIATE_PRIMER
1736,m4q1c16_inkwell,INKWELL
1737,library_inkwell,INKWELL_1
1738,m4q1b25aribkey,INNER_SANCTUM_KEY
1739,m2_cloth_005,INNKEEPER_OUTFIT
1740,m1q04inotecallik,INSTRUCTIONS_FROM_CALLIK
1741,q1paladinitem,INSTRUMENT_OF_THE_INQUISITION
1742,nw_it_novel002,INSTRUMENT_OF_THE_WINDS
1743,x0_it_mthnmisc20,INSTRUMENT_OF_THE_WINDS_SHADOWS_OF_UNDRENTIDE
1744,nw_it_creitem034,INTELLECT_DEVOURER_PROPERTIES
1745,bk_note2,INVENTORY_NOTE
1746,nw_it_sparscr207,INVISIBILITY
1747,x2_it_spdvscr310,INVISIBILITY_PURGE_HORDES_OF_THE_UNDERDARK
1748,nw_it_sparscr314,INVISIBILITY_SPHERE
1749,qx_inv_death,INVISIBLE_DEATH
1750,qx_inv_death001,INVISIBLE_DEATH_1
1751,m1q5book2,IN_SERVICE_OF_CYRIC
1752,m1q5book4,IN_SERVICE_OF_GULNAN
1753,x2_it_sparscr102,IRONGUTS_HORDES_OF_THE_UNDERDARK
1754,x2_it_mring017,IRONSKIN_RING_HORDES_OF_THE_UNDERDARK
1755,nw_it_msmlmisc18,IRONWOOD
1756,x2_it_iwoodclub,IRONWOOD_CLUB_HORDES_OF_THE_UNDERDARK
1757,x2_it_iwoodshldl,IRONWOOD_LARGE_SHIELD_HORDES_OF_THE_UNDERDARK
1758,nw_wdbmma008,IRONWOOD_MACE_PLUS1
1759,nw_wdbmma009,IRONWOOD_MACE_PLUS3
1760,x2_wdbmma005,IRONWOOD_MACE_PLUS8_HORDES_OF_THE_UNDERDARK
1761,x2_it_cmat_ironw,IRONWOOD_PLANKS
1762,x2_it_iwoodstaff,IRONWOOD_QUARTERSTAFF_HORDES_OF_THE_UNDERDARK
1763,x2_it_ironwshlds,IRONWOOD_SMALL_SHIELD_HORDES_OF_THE_UNDERDARK
1764,x2_it_ironwshldt,IRONWOOD_TOWER_SHIELD_HORDES_OF_THE_UNDERDARK
1765,x2_it_amt_iband,IRON_BANDS
1766,x2_it_amt_chain,IRON_CHAIN
1767,nw_it_creitemco3,IRON_GOLEM_PROPERTIES
1768,x2_it_amt_hhead,IRON_HAMMER_HEAD
1769,x2_it_amt_morb,IRON_ORB
1770,x2_it_amt_rings,IRON_RINGS
1771,x2_it_amt_spikes,IRON_SPIKES
1772,x1_it_sparscr603,ISAAC_GREATER_MISSILE_STORM_SHADOWS_OF_UNDRENTIDE
1773,x1_it_sparscr401,ISAAC_LESSER_MISSILE_STORM_SHADOWS_OF_UNDRENTIDE
1774,x2_sequencer3,ISAAC_SEQUENCER_ROBE_HORDES_OF_THE_UNDERDARK
1775,m3q2d_book_1,ISLEGOOD_COMPLETE_HISTORY_OF_FLIGHT
1776,m3q2d_book_3,ISLEGOOD_COMPLETE_HISTORY_OF_HORSES
1777,m3q2d_book_2,ISLEGOOD_COMPLETE_HISTORY_OF_SEAFARING
1778,item001,ITEM001
1779,x2_wblmhl006,IZU_HAMMER_OF_FABRICATION_HORDES_OF_THE_UNDERDARK
1780,m1s1quill,JACOB_QUILL
1781,x0_it_mmedmisc05,JANTHRA_HARP_SHADOWS_OF_UNDRENTIDE
1782,item002,JERGAL_CLAW
1783,nw_cloth014,JESTER_OUTFIT
1784,q6_jester,JESTER_OUTFIT_1
1785,m1s1fkey,JONES_KEY
1786,journal,JOURNAL
1787,m2q5xkarfrag,JOURNAL_FRAGMENT
1788,2q6e_gethjournal,JOURNAL_OF_ARTENO_GETH
1789,it_book005,JOURNAL_OF_MARCUS_PENHOLD
1790,m1q3ameldjournal,JOURNAL_OF_MELDANEN
1791,nw_hen_lin2qt,JOURNAL_OF_SYNTH_LA_NERAL
1792,junk_ring,JUNK_RING
1793,q5_jnahjournal,J_NAH_JOURNAL
1794,item,J_NAH_OUTFIT
1795,mythalguide,KABBERNACKY_GUIDE_TO_MYTHALS
1796,nw_wswmka005,KAGA_TO
1797,nw_wspka001,KAMA
1798,nw_wspmka002,KAMA_PLUS1
1799,nw_wspmka008,KAMA_PLUS2
1800,nw_wspmka009,KAMA_PLUS3
1801,x0_wspmka001,KAMA_PLUS4_SHADOWS_OF_UNDRENTIDE
1802,x0_wspmka002,KAMA_PLUS5_SHADOWS_OF_UNDRENTIDE
1803,x2_wspmka003,KAMA_PLUS6_HORDES_OF_THE_UNDERDARK
1804,x2_wspmka004,KAMA_PLUS7_HORDES_OF_THE_UNDERDARK
1805,m2q3_karburn,KARLAT_BURNING_WAND
1806,m2q3_karwand,KARLAT_PROTECTION_WAND
1807,nw_wswka001,KATANA
1808,x2_it_cremumkat,KATANA_OF_THE_MUMMYLORD_HORDES_OF_THE_UNDERDARK
1809,katanaofthenorth,KATANA_OF_THE_NORTH
1810,nw_wswmka002,KATANA_PLUS1
1811,nw_wswmka010,KATANA_PLUS2
1812,nw_wswmka011,KATANA_PLUS3
1813,x0_wswmka001,KATANA_PLUS4_SHADOWS_OF_UNDRENTIDE
1814,x0_wswmka002,KATANA_PLUS5_SHADOWS_OF_UNDRENTIDE
1815,x2_wswmka003,KATANA_PLUS6_HORDES_OF_THE_UNDERDARK
1816,x2_wswmka004,KATANA_PLUS7_HORDES_OF_THE_UNDERDARK
1817,item004,KATRIANA_OUTFIT
1818,x2_it_sparscr303,KEEN_EDGE_HORDES_OF_THE_UNDERDARK
1819,mcloth002,KEL_GARAS_ROBE
1820,m3q2f_balorkey,KEY
1821,m3q2_wall2gate,KEY_1
1822,m3q04h07_lock,KEY_2
1823,m4q1c14_mkey,KEY_3
1824,m_last_key,KEY_4
1825,q2c06_key,KEY_5
1826,m4q1c07key2,KEY_OF_LIGHT_AND_DARKNESS
1827,m4q1c07key,KEY_OF_MUSIC
1828,m1s2f01key,KEY_TO_HODGE_ESTATE
1829,m1q3akey1,KEY_TO_MELDANEN_ESTATE
1830,m1q2ckey,KEY_TO_THE_PITS
1831,m1s2ekey,KEY_TO_THE_RUMBOTTOM_ESTATE
1832,x1kilravsring,KILRAV_RING
1833,m1s03ikindling,KINDLING_WOOD
1834,nw_wplmsc005,KING_SCYTHE
1835,matron_scythe,KING_SCYTHE_1
1836,nw_wblmfh006,KINTHARSTA
1837,matron_hvyflail,KINTHARSTA_1
1838,nw_wblmml004,KISS_OF_SUNE
1839,m3q4_f02_klauth,KLAUTH_HEAD
1840,nw_it_sparscr216,KNOCK
1841,maarcl055,KNOWER_ARMOR
1842,koboldfiregrenad,KOBOLD_FIRE_GRENADE
1843,koboldgrenade,KOBOLD_GRENADE
1844,x0_it_mbelt004,KOSSUTH_BELT_OF_PRIESTLY_MIGHT_AND_WARDING_SOU
1845,x0_it_mbelt006,KOSSUTH_BELT_OF_PRIESTLY_MIGHT_SHADOWS_OF_UNDRENTIDE
1846,nw_wdbmma003,KROTAN_SKULLCRUSHER
1847,nw_wspku001,KUKRI
1848,nw_wspmku002,KUKRI_PLUS1
1849,nw_wspmku008,KUKRI_PLUS2
1850,nw_wspmku009,KUKRI_PLUS3
1851,x0_wspmku001,KUKRI_PLUS4_SHADOWS_OF_UNDRENTIDE
1852,x0_wspmku002,KUKRI_PLUS5_SHADOWS_OF_UNDRENTIDE
1853,x2_wspmku003,KUKRI_PLUS6_HORDES_OF_THE_UNDERDARK
1854,x2_wspmku004,KUKRI_PLUS7_HORDES_OF_THE_UNDERDARK
1855,nw_maarcl010,KUMAKAWA
1856,2q4_kurthbasekey,KURTH_BASE_KEY
1857,2q4_kurth_head,KURTH_HEAD
1858,m3q3b_buildstaff,LABORATORY_NOTES
1859,q4_labnote002,LAB_NOTES
1860,q4_labnote003,LAB_NOTES_1
1861,q4_labnote004,LAB_NOTES_2
1862,q4_labnote01,LAB_NOTES_3
1863,nw_wspmku003,LADYMIST_TALON
1864,matron_kukri,LADYMIST_TALON_PLUS2
1865,it_book002,LADY_TANGLEBROOK_JOURNAL
1866,x0_ashmlw003,LAERAL_SPELL_SHIELD_SHADOWS_OF_UNDRENTIDE
1867,x0_maarcl036,LAERAL_STORM_ARMOR_SHADOWS_OF_UNDRENTIDE
1868,nw_hen_bod1rw,LANTANESE_RING_PLUS1
1869,nw_hen_bod2rw,LANTANESE_RING_PLUS3
1870,nw_it_creitem028,LANTERN_ARCHON_PROPERTIES
1871,x0_it_mthnmisc10,LANTERN_OF_REVEALING_SHADOWS_OF_UNDRENTIDE
1872,x2_it_cmat_bone,LARGE_BONE
1873,nw_it_contain001,LARGE_BOX
1874,nw_ashlw001,LARGE_SHIELD
1875,nw_ashmlw002,LARGE_SHIELD_PLUS1
1876,nw_ashmlw008,LARGE_SHIELD_PLUS2
1877,nw_ashmlw009,LARGE_SHIELD_PLUS3
1878,x0_ashmlw001,LARGE_SHIELD_PLUS4_SHADOWS_OF_UNDRENTIDE
1879,x0_ashmlw002,LARGE_SHIELD_PLUS5_SHADOWS_OF_UNDRENTIDE
1880,x2_ashmlw003,LARGE_SHIELD_PLUS6_HORDES_OF_THE_UNDERDARK
1881,x2_ashmlw004,LARGE_SHIELD_PLUS7_HORDES_OF_THE_UNDERDARK
1882,x2_it_amt_lblade,LARGE_STEEL_BLADE
1883,x2_cus_lastwords,LAST_WORDS_HORDES_OF_THE_UNDERDARK
1884,x2_belt_001,LATHAR_LAST_BELT_HORDES_OF_THE_UNDERDARK
1885,nw_wswmsc006,LAUGHING_BLADE
1886,q3_dist_mace,LAVOERA_WRATH
1887,nw_wswmbs005,LAWGIVER
1888,nw_aarcl001,LEATHER_ARMOR
1889,nw_maarcl044,LEATHER_ARMOR_PLUS1
1890,nw_maarcl071,LEATHER_ARMOR_PLUS2
1891,nw_maarcl083,LEATHER_ARMOR_PLUS3
1892,x0_maarcl003,LEATHER_ARMOR_PLUS4_SHADOWS_OF_UNDRENTIDE
1893,x0_maarcl004,LEATHER_ARMOR_PLUS5_SHADOWS_OF_UNDRENTIDE
1894,x2_maarcl027,LEATHER_ARMOR_PLUS6_HORDES_OF_THE_UNDERDARK
1895,x2_maarcl028,LEATHER_ARMOR_PLUS7_HORDES_OF_THE_UNDERDARK
1896,x2_it_bmt_ltorso,LEATHER_ARMOR_TORSO
1897,x2_it_dyel23,LEATHER_DYE_BLACK
1898,x2_it_dyel00,LEATHER_DYE_BLEACH
1899,x2_it_dyel25,LEATHER_DYE_DARK_BLUE
1900,x2_it_dyel02,LEATHER_DYE_DARK_BROWN
1901,x2_it_dyel48,LEATHER_DYE_DARK_GREEN
1902,x2_it_dyel44,LEATHER_DYE_DARK_GREY
1903,x2_it_dyel35,LEATHER_DYE_DARK_ORANGE
1904,x2_it_dyel37,LEATHER_DYE_DARK_RED
1905,x2_it_dyel29,LEATHER_DYE_DARK_TURQUOISE
1906,x2_it_dyel33,LEATHER_DYE_GOLD
1907,x2_it_dyel26,LEATHER_DYE_LIGHT_BLUE
1908,x2_it_dyel31,LEATHER_DYE_LIGHT_GREEN
1909,x2_it_dyel20,LEATHER_DYE_LIGHT_GREY
1910,x2_it_dyel34,LEATHER_DYE_LIGHT_ORANGE
1911,x2_it_dyel36,LEATHER_DYE_LIGHT_RED
1912,x2_it_dyel28,LEATHER_DYE_LIGHT_TURQUOISE
1913,x2_it_dyel39,LEATHER_DYE_PINK
1914,x2_it_dyel41,LEATHER_DYE_PURPLE
1915,x2_it_dyel32,LEATHER_DYE_YELLOW
1916,x2_it_cmat_leath,LEATHER_HIDE
1917,x2_it_amt_lpatch,LEATHER_PATCHES
1918,x2_it_amt_lstrng,LEATHER_STRINGS
1919,nw_hen_bod1qt,LEAVEN_BREAD_RECIPE
1920,nw_wswmdg005,LEECH
1921,wswmdg006,LEECH_1
1922,x2_wswmdg005,LEECH_PLUS8_HORDES_OF_THE_UNDERDARK
1923,x2_it_sparscr602,LEGEND_LORE_HORDES_OF_THE_UNDERDARK
1924,it_mthnmisc012,LENS_OF_DETECTION
1925,x0_it_mthnmisc11,LENS_OF_DETECTION_SHADOWS_OF_UNDRENTIDE
1926,nw_it_mneck035,LESSER_AMULET_OF_HEALTH
1927,nw_it_mneck033,LESSER_AMULET_OF_THE_MASTER
1928,nw_it_mbelt015,LESSER_BELT_OF_GUIDING_LIGHT
1929,x0_it_mboots002,LESSER_BOOTS_OF_TUMBLING_SHADOWS_OF_UNDRENTIDE
1930,nw_it_sparscr218,LESSER_DISPEL
1931,nw_it_mbracer012,LESSER_GAUNTLETS_OF_OGRE_POWER
1932,x2_maarcl050,LESSER_GOLEM_ARMOR_HORDES_OF_THE_UNDERDARK
1933,x0_it_mneck007,LESSER_ICE_NECKLACE_OF_THE_ULUTIUN_SHADOWS_OF_UNDRENTIDE
1934,x2_is_blue,LESSER_IOUN_STONE_BLUE_HORDES_OF_THE_UNDERDARK
1935,x2_is_deepred,LESSER_IOUN_STONE_DEEP_RED_HORDES_OF_THE_UNDERDARK
1936,x2_is_drose,LESSER_IOUN_STONE_DUSTY_ROSE_HORDES_OF_THE_UNDERDARK
1937,x2_is_paleblue,LESSER_IOUN_STONE_PALE_BLUE_HORDES_OF_THE_UNDERDARK
1938,x2_is_pandgreen,LESSER_IOUN_STONE_PINK_AND_GREEN_HOTU
1939,x2_is_pink,LESSER_IOUN_STONE_PINK_HORDES_OF_THE_UNDERDARK
1940,x2_is_sandblue,LESSER_IOUN_STONE_SCARLET_AND_BLUE_HOTU
1941,x1_wblmml001,LESSER_MACE_OF_DISRUPTION_SHADOWS_OF_UNDRENTIDE
1942,nw_it_contain003,LESSER_MAGIC_BAG_SHADOWS_OF_UNDRENTIDE
1943,nw_it_sparscr511,LESSER_MIND_BLANK
1944,nw_wbwmsh006,LESSER_OATHBOW
1945,nw_it_sparscr512,LESSER_PLANAR_BINDING
1946,nw_it_spdvscr201,LESSER_RESTORATION
1947,nw_it_mring029,LESSER_RING_OF_POWER
1948,x0_cloth002,LESSER_ROBE_OF_EYES_SHADOWS_OF_UNDRENTIDE
1949,nw_it_sparscr417,LESSER_SPELL_BREACH
1950,nw_it_sparscr513,LESSER_SPELL_MANTLE
1951,2q4_cultistlette,LETTER
1952,2q6_maugrimlette,LETTER_1
1953,m3q2_letter1,LETTER_2
1954,m2q3h_letterridd,LETTER_BY_A_STRANGE_HAND
1955,m1s1letter,LETTER_FROM_OLEFF
1956,m1s2letter1,LETTER_FROM_OPHALA
1957,q3_matronletter,LETTER_FROM_THE_VALSHARESS
1958,2q6_portalinst,LETTER_TO_ARIBETH
1959,m2q06ilettneva,LETTER_TO_NEVA
1960,m2q3j_quintlett,LETTER_TO_QUINT_JHAREG
1961,2q6_lettergolem,LETTER_TO_RIMARDO
1962,m2q06ilettsolomo,LETTER_TO_SOLOMON
1963,m2q1vardlet,LETTER_TO_VARDOC
1964,2q4_leverstone,LEVER_OF_STONE
1965,2q4_leverwater,LEVER_OF_WATER
1966,2q4_leverwind,LEVER_OF_WIND
1967,q4_dictionary,LEXICON_ARCANA
1968,x2_helm_001,LICHSKULL_HORDES_OF_THE_UNDERDARK
1969,nw_crewplcl,LICH_CLAW
1970,x0_misc_lyrics,LICH_LYRICS
1971,nw_creitemlic,LICH_PROPERTIES
1972,nw_it_sparscr004,LIGHT
1973,nw_wammar006,LIGHTNING_ARROW
1974,nw_it_sparscr310,LIGHTNING_BOLT
1975,nw_wammbu007,LIGHTNING_BULLET
1976,nw_wbwxl001,LIGHT_CROSSBOW
1977,nw_wbwmxl002,LIGHT_CROSSBOW_PLUS1
1978,nw_wbwmxl008,LIGHT_CROSSBOW_PLUS2
1979,nw_wbwmxl009,LIGHT_CROSSBOW_PLUS3
1980,x0_wbwmxl001,LIGHT_CROSSBOW_PLUS4_SHADOWS_OF_UNDRENTIDE
1981,x0_wbwmxl002,LIGHT_CROSSBOW_PLUS5_SHADOWS_OF_UNDRENTIDE
1982,x2_wbwmxl003,LIGHT_CROSSBOW_PLUS6_HORDES_OF_THE_UNDERDARK
1983,x2_wbwmxl004,LIGHT_CROSSBOW_PLUS7_HORDES_OF_THE_UNDERDARK
1984,nw_wblfl001,LIGHT_FLAIL
1985,nw_wblmfl002,LIGHT_FLAIL_PLUS1
1986,nw_wblmfl010,LIGHT_FLAIL_PLUS2
1987,nw_wblmfl011,LIGHT_FLAIL_PLUS3
1988,x0_wblmfl001,LIGHT_FLAIL_PLUS4_SHADOWS_OF_UNDRENTIDE
1989,x0_wblmfl002,LIGHT_FLAIL_PLUS5_SHADOWS_OF_UNDRENTIDE
1990,x2_wblmfl003,LIGHT_FLAIL_PLUS6_HORDES_OF_THE_UNDERDARK
1991,x2_wblmfl004,LIGHT_FLAIL_PLUS7_HORDES_OF_THE_UNDERDARK
1992,nw_wblhl001,LIGHT_HAMMER
1993,nw_wblmhl002,LIGHT_HAMMER_PLUS1
1994,nw_wblmhl010,LIGHT_HAMMER_PLUS2
1995,nw_wblmhl011,LIGHT_HAMMER_PLUS3
1996,x0_wblmhl001,LIGHT_HAMMER_PLUS4_SHADOWS_OF_UNDRENTIDE
1997,x0_wblmhl002,LIGHT_HAMMER_PLUS5_SHADOWS_OF_UNDRENTIDE
1998,x2_wblmhl003,LIGHT_HAMMER_PLUS6_HORDES_OF_THE_UNDERDARK
1999,x2_wblmhl004,LIGHT_HAMMER_PLUS7_HORDES_OF_THE_UNDERDARK
2000,m3q1_a11_lil_not,LILLIAN_MUSINGS
2001,nw_wbwmsh007,LILTING_NOTE
2002,nw_hen_linxl1,LINU_CROSSBOW
2003,nw_hen_linxl2,LINU_CROSSBOW_PLUS1
2004,nw_hen_linxl3,LINU_CROSSBOW_PLUS2
2005,nw_hen_linxl4,LINU_CROSSBOW_PLUS3
2006,nw_hen_linpers,LINU_TOKEN
2007,it_smlmiscm1q3,LOCK_OF_DRYAD_HAIR
2008,nw_hen_sha2qt,LOCK_OF_NYMPH_HAIR
2009,loincloth,LOINCLOTH
2010,m3q2g08ring,LOKAR_RING
2011,nw_wbwmln006,LONGARM
2012,nw_wbwln001,LONGBOW
2013,nw_wbwmln002,LONGBOW_PLUS1
2014,nw_wbwmln008,LONGBOW_PLUS2
2015,nw_wbwmln009,LONGBOW_PLUS3
2016,x0_wbwmln001,LONGBOW_PLUS4_SHADOWS_OF_UNDRENTIDE
2017,x0_wbwmln002,LONGBOW_PLUS5_SHADOWS_OF_UNDRENTIDE
2018,x2_wbwmln005,LONGBOW_PLUS6_HORDES_OF_THE_UNDERDARK
2019,x2_wbwmln006,LONGBOW_PLUS7_HORDES_OF_THE_UNDERDARK
2020,nw_wswls001,LONGSWORD
2021,nw_wswmls002,LONGSWORD_PLUS1
2022,nw_wswmls010,LONGSWORD_PLUS2
2023,nw_wswmls012,LONGSWORD_PLUS3
2024,x0_wswmls001,LONGSWORD_PLUS4_SHADOWS_OF_UNDRENTIDE
2025,x0_wswmls002,LONGSWORD_PLUS5_SHADOWS_OF_UNDRENTIDE
2026,x2_wswmls003,LONGSWORD_PLUS6_HORDES_OF_THE_UNDERDARK
2027,x2_wswmls004,LONGSWORD_PLUS7_HORDES_OF_THE_UNDERDARK
2028,lordsrobes,LORD_ROBES
2029,lowercryptkey,LOWER_CRYPT_KEY
2030,x0_it_mneck004,LUCKSTONE_SHADOWS_OF_UNDRENTIDE
2031,nw_it_book015,LUSKAN_ARCANE_BROTHERHOOD
2032,hx_ringpiece_3,L_A_PIECE_OF_THE_SLEEPING_MAN_RING
2033,m1s1gauntlet,M1S1GAUNTLET
2034,m1s1never01,M1S1NEVER01
2035,m1s1never02,M1S1NEVER02
2036,m1s1never03,M1S1NEVER03
2037,m1s1never04,M1S1NEVER04
2038,m1_drunk,M1_DRUNK
2039,nw_wblml001,MACE
2040,nw_wblmml009,MACE_OF_DISRUPTION_PLUS2
2041,wblmml006,MACE_OF_DISRUPTION_PLUS3
2042,nw_wblmml010,MACE_OF_DISRUPTION_PLUS5
2043,x2_wblmml005,MACE_OF_DISRUPTION_PLUS8_HORDES_OF_THE_UNDERDARK
2044,nw_wblmml002,MACE_PLUS1
2045,nw_wblmml011,MACE_PLUS2
2046,nw_wblmml012,MACE_PLUS3
2047,x0_wblmml001,MACE_PLUS4_SHADOWS_OF_UNDRENTIDE
2048,x0_wblmml002,MACE_PLUS5_SHADOWS_OF_UNDRENTIDE
2049,x2_wblmml003,MACE_PLUS6_HORDES_OF_THE_UNDERDARK
2050,x2_wblmml004,MACE_PLUS7_HORDES_OF_THE_UNDERDARK
2051,x0_it_mthnmisc16,MAC_FUIRMIDH_CITHERN_SHADOWS_OF_UNDRENTIDE
2052,q2amaechain,MAEVIIR_CHAIN
2053,q2amaeplate,MAEVIIR_PLATE
2054,nw_it_sparscr104,MAGE_ARMOR
2055,nw_mcloth013,MAGE_BATTLE_ROBE
2056,m2_cloth_007,MAGE_ROBES
2057,m2_cloth_012,MAGE_ROBES_1
2058,m2_cloth_013,MAGE_ROBES_2
2059,q4b_comp4,MAGICAL_CRYSTAL
2060,x2_it_cfm_pbottl,MAGICAL_POTION_BOTTLE
2061,q3b_token,MAGICAL_TOKEN
2062,magicsofgolemenh,MAGICS_OF_GOLEM_ENHANCEMENTS
2063,nw_it_contain004,MAGIC_BAG
2064,nw_it_sparscr302,MAGIC_CIRCLE_AGAINST_ALIGNMENT
2065,x2_it_sparscrmc,MAGIC_CIRCLE_AGAINST_ALIGNMENT_HORDES_OF_THE_UNDERDARK
2066,x0_misc_charge,MAGIC_ELECTRIFIER
2067,x1_it_spdvscr106,MAGIC_FANG_SHADOWS_OF_UNDRENTIDE
2068,nw_it_sparscr109,MAGIC_MISSILE
2069,x2_it_pcpotion,MAGIC_POTION
2070,nw_it_contain002,MAGIC_POUCH_SHADOWS_OF_UNDRENTIDE
2071,x2_it_spdvscr304,MAGIC_VESTMENT_HORDES_OF_THE_UNDERDARK
2072,x2_it_pcwand,MAGIC_WAND
2073,x2_it_sparscr105,MAGIC_WEAPON_HORDES_OF_THE_UNDERDARK
2074,x0_armhe002,MAJOR_CIRCLET_OF_BLASTING_SHADOWS_OF_UNDRENTIDE
